STATION;DATE;LATITUDE;LONGITUDE;ELEVATION;NAME;TEMP;TEMP_ATTRIBUTES;DEWP;DEWP_ATTRIBUTES;SLP;SLP_ATTRIBUTES;STP;STP_ATTRIBUTES;VISIB;VISIB_ATTRIBUTES;WDSP;WDSP_ATTRIBUTES;MXSPD;GUST;MAX;MAX_ATTRIBUTES;MIN;MIN_ATTRIBUTES;PRCP;PRCP_ATTRIBUTES;SNDP;FRSHTT
26063099999;28.12.2015;59,800292;30,262503;24,07;PULKOVO, RS;24,7;24;21,2;24;9999,9;0;999,9;0;6;21;6,7;24;9,7;999,9;28,8; ;17,6;*;0;F;999,9;1000
26063099999;29.12.2015;59,800292;30,262503;24,07;PULKOVO, RS;17,6;24;15,3;24;9999,9;0;999,9;0;6,1;7;3,3;24;5,8;999,9;27,5;*;12,2;*;0,02;F;0,4;0
26063099999;30.12.2015;59,800292;30,262503;24,07;PULKOVO, RS;18,9;24;15,9;24;9999,9;0;999,9;0;6,2;21;4,3;24;11,7;999,9;25,2; ;12,2;*;0;F;0,4;0
26063099999;31.12.2015;59,800292;30,262503;24,07;PULKOVO, RS;22,1;24;19,3;24;9999,9;0;999,9;0;6,2;24;5;24;13,6;999,9;28,2; ;15,8;*;0;F;0,4;1000
26063099999;01.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;7,4;24;2,9;24;9999,9;0;999,9;0;999,9;0;7,1;24;11,7;999,9;19;*;-0,4;*;0,01;F;0,4;1000
26063099999;02.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;6,1;24;2,5;24;9999,9;0;999,9;0;4,1;11;4,7;24;11,7;999,9;15,8;*;-0,4;*;0;F;0,4;1000
26063099999;03.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;11,1;24;7,8;24;9999,9;0;999,9;0;4,9;23;8,2;24;19,4;21,4;17,6; ;3,2;*;0,05;F;1,2;1000
26063099999;04.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;5;24;1,2;24;9999,9;0;999,9;0;5,3;24;4,5;24;9,7;999,9;14; ;-4;*;0,05;F;2,4;1000
26063099999;05.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-3;24;-7,2;24;9999,9;0;999,9;0;5,1;20;3,9;24;7,8;999,9;1,4;*;-13;*;0,01;F;2,8;1000
26063099999;06.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-11,9;24;-16,3;24;9999,9;0;999,9;0;5,2;19;0,8;24;3,9;999,9;-0,9; ;-16,6;*;0;F;999,9;0
26063099999;07.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-12,4;24;-16,9;24;9999,9;0;999,9;0;5,3;22;3,2;24;5,8;999,9;-4,5; ;-16,6;*;0;F;2,8;0
26063099999;08.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-10,6;24;-15,3;24;9999,9;0;999,9;0;5;12;2,1;24;3,9;999,9;1,8; ;-16,6;*;0;F;2,4;0
26063099999;09.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-6,5;24;-10,8;24;9999,9;0;999,9;0;5,7;6;4,6;24;7,8;999,9;1;*;-14,8;*;0;F;2,4;0
26063099999;10.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-4,2;24;-8,1;24;9999,9;0;999,9;0;999,9;0;4,8;24;7,8;999,9;5,7; ;-7,6;*;0;F;2,4;0
26063099999;11.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;3;24;-1,4;24;9999,9;0;999,9;0;999,9;0;10,3;24;15,5;999,9;10,4;*;-5,8;*;0;F;2,4;0
26063099999;12.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;14,8;24;10,3;24;9999,9;0;999,9;0;2,2;24;12,7;24;19,4;21,4;16,7; ;8,8; ;0,43;F;1,6;1000
26063099999;13.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;13,3;24;10,1;24;9999,9;0;999,9;0;3,6;23;6,2;24;11,7;999,9;16,3; ;8,6;*;0,31;F;0,4;1000
26063099999;14.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;1,9;24;-1,4;24;9999,9;0;999,9;0;5,2;23;5,3;24;9,7;999,9;10,9;*;-9,4;*;0,02;F;6,7;1000
26063099999;15.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-0,6;24;-4;24;9999,9;0;999,9;0;4,6;24;2,8;24;5,8;999,9;10,6; ;-9,4;*;0,02;F;6,7;101000
26063099999;16.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;0,2;24;-3,5;24;9999,9;0;999,9;0;2,8;24;1,9;24;3,9;999,9;8,4; ;-7,1; ;0;F;6,7;101000
26063099999;17.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;4,2;24;1,7;24;9999,9;0;999,9;0;4,2;24;3,4;24;11,7;999,9;15,8; ;-5,8;*;0,03;F;6,3;101000
26063099999;18.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;2;24;-1,2;24;9999,9;0;999,9;0;5,3;24;3;24;7,8;999,9;10,4;*;-9,6; ;0;F;6,7;1000
26063099999;19.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;21,6;24;20,2;24;9999,9;0;999,9;0;5,8;24;3,6;24;5,8;999,9;27,7; ;5,9; ;0,01;F;6,7;1000
26063099999;20.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;17,1;24;15,4;24;9999,9;0;999,9;0;3,5;24;3,6;24;7,8;999,9;21; ;13,8; ;0,04;F;6,7;101000
26063099999;21.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;12,7;24;10,1;24;9999,9;0;999,9;0;4,5;24;3,9;24;11,7;999,9;15,8;*;5;*;0,06;F;999,9;1000
26063099999;22.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-1;24;-4,6;24;9999,9;0;999,9;0;4,9;24;3,2;24;5,8;999,9;5,7;*;-10,3;*;0,01;F;7,1;1000
26063099999;23.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;-0,7;24;-4,7;24;9999,9;0;999,9;0;4,7;16;1,8;24;3,9;999,9;12,4; ;-11,2;*;0;F;6,7;0
26063099999;24.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;15,6;24;12,3;24;9999,9;0;999,9;0;6,2;17;3,4;24;5,8;999,9;22,5; ;7,5; ;0;F;6,7;1000
26063099999;25.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;17,8;24;15,3;24;9999,9;0;999,9;0;4,7;24;3,1;24;5,8;999,9;23;*;15,8;*;0,01;F;6,7;11000
26063099999;26.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;27,6;24;26,1;24;9999,9;0;999,9;0;4,1;24;7;24;13,6;21,4;35,6;*;19; ;0,35;F;6,7;11000
26063099999;27.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;34,8;24;33,3;24;9999,9;0;999,9;0;6;24;6,6;24;11,7;999,9;37,4;*;27,7; ;0,23;F;7,5;10000
26063099999;28.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;37,5;24;35,5;24;9999,9;0;999,9;0;5,9;24;6,8;24;11,7;17,5;41,4; ;33,8;*;0,24;F;4,7;10000
26063099999;29.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;34,1;24;31,1;24;9999,9;0;999,9;0;5,3;24;14,3;24;31,1;40,8;36;*;32;*;0,13;F;3,9;11000
26063099999;30.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;38,8;24;34,2;24;9999,9;0;999,9;0;6,2;24;8,7;24;17,5;29,1;41;*;33,4; ;0,06;F;3,1;10000
26063099999;31.01.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,8;24;33,4;24;9999,9;0;999,9;0;5,7;24;5,3;24;9,7;17,5;39,9;*;32,5;*;0,09;F;0,4;11000
26063099999;01.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;32,9;24;28,8;24;9999,9;0;999,9;0;6,2;24;5,8;24;9,7;999,9;35,6;*;30,2;*;0,04;F;999,9;11000
26063099999;02.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;34;24;31,6;24;9999,9;0;999,9;0;5;24;10,8;24;17,5;25,3;37,4;*;31,8; ;0,25;F;0,4;11000
26063099999;03.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;32,9;24;31,9;24;9999,9;0;999,9;0;3,5;24;4;24;13,6;999,9;35,6;*;26,6;*;0,14;F;0,4;11000
26063099999;04.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;29,6;24;26,2;24;9999,9;0;999,9;0;6;24;6,2;24;13,6;999,9;33,8;*;20,3; ;0,04;F;1,6;1000
26063099999;05.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;28,8;24;26,3;24;9999,9;0;999,9;0;5,4;24;10;24;15,5;999,9;32,4;*;19,4;*;0,04;F;2,4;1000
26063099999;06.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;22,1;24;17,8;24;9999,9;0;999,9;0;5,9;23;7,4;24;15,5;17,5;27,3; ;17,1; ;0;F;2,4;1000
26063099999;07.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,8;24;32;24;9999,9;0;999,9;0;5,4;24;6,8;24;9,7;17,5;37,2;*;23,9; ;0,12;F;2,4;11000
26063099999;08.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;34;24;31,2;24;9999,9;0;999,9;0;6,1;24;8,1;24;13,6;21,4;36,7;*;32;*;0,02;F;0,4;11000
26063099999;09.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,9;24;33,9;24;9999,9;0;999,9;0;6,2;24;9,7;24;13,6;23,3;39,7;*;34,3; ;0,02;F;0,4;10000
26063099999;10.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;38,2;24;35,3;24;9999,9;0;999,9;0;6,2;24;11,7;24;19,4;27,2;40,3; ;37,4;*;0;F;999,9;10000
26063099999;11.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,9;24;32,2;24;9999,9;0;999,9;0;6;24;11;24;17,5;25,3;40,5; ;32;*;0,01;F;999,9;11000
26063099999;12.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;34,8;24;30,2;24;9999,9;0;999,9;0;6,1;24;11,2;24;15,5;21,4;37,6; ;33,4; ;0,07;F;999,9;11000
26063099999;13.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,8;24;31,5;24;9999,9;0;999,9;0;6,2;22;9,3;24;13,6;999,9;39,2;*;32;*;0;F;999,9;11000
26063099999;14.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,6;24;29;24;9999,9;0;999,9;0;5;24;10,4;24;15,5;999,9;36,7; ;30,2;*;0,01;F;0,4;11000
26063099999;15.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,2;21;29,7;21;1010;4;9,3;4;5,1;21;4,6;21;9,7;999,9;32,4; ;30,2;*;0,3;F;3,5;1000
26063099999;16.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;27,3;24;23,8;24;9999,9;0;999,9;0;6,2;24;10;24;15,5;19,4;32;*;19,6;*;0;F;3,9;0
26063099999;17.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;26,2;24;22,9;24;9999,9;0;999,9;0;6,2;17;7,3;24;11,7;999,9;33,4; ;17,6; ;0;F;3,5;0
26063099999;18.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;27,7;23;21,1;23;9999,9;0;999,9;0;5,9;12;5,5;23;13,6;999,9;36,1; ;15,8;*;0;F;2,4;10000
26063099999;19.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;32,5;24;23,6;24;9999,9;0;999,9;0;6;22;7;24;11,7;17,5;36,1; ;30,2;*;0,08;F;2,4;11000
26063099999;20.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;30,7;24;25,7;24;9999,9;0;999,9;0;5,2;24;10,2;24;15,5;19,4;32,7; ;30,2;*;0,19;F;3,5;11000
26063099999;21.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;29,8;24;23;24;9999,9;0;999,9;0;6,1;24;11,7;24;15,5;23,3;32;*;26,6;*;0;F;3,1;1000
26063099999;22.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;29,2;24;26,6;24;9999,9;0;999,9;0;4;24;7,3;24;13,6;999,9;33,8;*;24,8;*;0,2;F;2,8;1000
26063099999;23.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;30,6;24;27,2;24;9999,9;0;999,9;0;4,9;23;8,2;24;15,5;23,3;33,8;*;26,6;*;0,16;F;0,4;11000
26063099999;24.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,9;24;27;24;9999,9;0;999,9;0;6,1;24;7,4;24;13,6;999,9;34,9; ;26,6;*;0,04;F;6,7;11000
26063099999;25.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,9;24;26,6;24;9999,9;0;999,9;0;6,2;24;6,2;24;11,7;999,9;35,6;*;26,6;*;0;F;6,3;11000
26063099999;26.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,8;24;26,7;24;9999,9;0;999,9;0;6,1;24;8,2;24;13,6;21,4;34,3;*;26,6;*;0;F;4,7;11000
26063099999;27.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;26,7;24;23,5;24;9999,9;0;999,9;0;4,6;24;9,3;24;17,5;23,3;32;*;23;*;0,04;F;999,9;1000
26063099999;28.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,6;24;27,9;24;9999,9;0;999,9;0;6,2;23;9;24;15,5;23,3;35,6;*;27,3; ;0,01;F;5,5;11000
26063099999;29.02.2016;59,800292;30,262503;24,07;PULKOVO, RS;22,4;24;19,5;24;9999,9;0;999,9;0;5,7;21;6,8;24;13,6;999,9;32;*;8,6;*;0,03;F;999,9;100000
26063099999;01.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;20;24;15,3;24;9999,9;0;999,9;0;999,9;0;4,4;24;9,7;999,9;35,1; ;8,6;*;0;F;999,9;0
26063099999;02.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;21,9;24;16,2;24;9999,9;0;999,9;0;5,8;17;8,3;24;13,6;999,9;26,6;*;14;*;0;F;4,7;1000
26063099999;03.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;27,6;24;23;24;9999,9;0;999,9;0;6,2;24;5,1;24;7,8;999,9;30,2; ;23,9; ;0;F;4,7;0
26063099999;04.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,4;24;27,2;24;9999,9;0;999,9;0;6,2;24;7,7;24;11,7;999,9;34,7; ;28; ;0;F;4,3;1000
26063099999;05.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,9;24;31,9;24;9999,9;0;999,9;0;4,2;24;8,1;24;11,7;999,9;36,3; ;32;*;0,08;F;999,9;11000
26063099999;06.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;34;24;32,3;24;9999,9;0;999,9;0;5,7;24;5,7;24;7,8;999,9;36,7; ;32;*;0,08;F;3,1;11000
26063099999;07.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;34,6;24;32,6;24;9999,9;0;999,9;0;5,5;24;7,5;24;11,7;999,9;37,6;*;32;*;0;F;1,6;10000
26063099999;08.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,9;24;34,9;24;9999,9;0;999,9;0;3,6;24;7;24;9,7;999,9;40,6;*;33,8;*;0,31;F;1,6;11000
26063099999;09.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,3;24;34,3;24;9999,9;0;999,9;0;5,5;24;7,5;24;11,7;999,9;41,4;*;30,2;*;0,04;E;1,2;10000
26063099999;10.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,7;24;29,5;24;9999,9;0;999,9;0;5,6;24;4,6;24;9,7;999,9;38,5; ;30,2;*;0;F;0,4;0
26063099999;11.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,4;24;25,8;24;9999,9;0;999,9;0;5,7;24;3;24;5,8;999,9;39,9; ;26,6;*;0;F;0,4;0
26063099999;12.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;33,8;24;28,7;24;9999,9;0;999,9;0;5,8;23;5,2;24;9,7;999,9;40,6; ;28,4;*;0;F;0,4;0
26063099999;13.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;34,4;24;29,6;24;9999,9;0;999,9;0;6,2;23;8,2;24;13,6;999,9;41;*;30,2;*;0;F;999,9;0
26063099999;14.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;32,3;24;28,3;24;9999,9;0;999,9;0;6,2;24;5,5;24;11,7;999,9;35,6;*;30,2; ;0;F;999,9;11000
26063099999;15.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;31,8;24;27,3;24;9999,9;0;999,9;0;6,2;22;6,8;24;11,7;999,9;33,8;*;30,2;*;0;F;999,9;10000
26063099999;16.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,4;24;32,2;24;9999,9;0;999,9;0;6;15;11,1;24;15,5;999,9;42,8;*;30,7; ;0;F;999,9;100000
26063099999;17.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,7;24;30,5;24;9999,9;0;999,9;0;6,2;24;10,8;24;21,4;31,1;44,6;*;30,2;*;0,12;F;999,9;11000
26063099999;18.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;26,8;24;8,2;24;9999,9;0;999,9;0;6,2;8;13,3;24;19,4;27,2;31,5; ;23; ;0;F;0,4;0
26063099999;19.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;23,4;24;10,3;24;9999,9;0;999,9;0;6,2;12;11,3;24;19,4;23,3;28,4; ;17,6;*;0;F;999,9;0
26063099999;20.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;23,4;24;12,3;24;9999,9;0;999,9;0;6,2;4;9,6;24;17,5;21,4;32;*;14;*;0;F;999,9;0
26063099999;21.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;26,3;24;13,9;24;9999,9;0;999,9;0;6,2;21;4,2;24;9,7;999,9;33,8; ;15,8;*;0;F;999,9;10000
26063099999;22.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;25,6;23;8,4;23;9999,9;0;999,9;0;999,9;0;4,4;22;7,8;999,9;36,7; ;14;*;0;F;999,9;0
26063099999;23.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;28,8;18;6,2;18;9999,9;0;999,9;0;999,9;0;5,4;18;7,8;999,9;37,4;*;19,4;*;0;F;999,9;0
26063099999;24.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;28,9;24;8,4;24;9999,9;0;999,9;0;999,9;0;5,2;24;9,7;999,9;39,2; ;17,6;*;0;F;999,9;0
26063099999;25.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;34;24;12,4;24;9999,9;0;999,9;0;999,9;0;6,6;24;15,5;999,9;42,8;*;21,2;*;0;F;999,9;0
26063099999;26.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;39,5;24;24,3;24;9999,9;0;999,9;0;6,2;12;4,3;24;9,7;999,9;48,2;*;30,2;*;0;F;999,9;10000
26063099999;27.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;40,8;24;31,5;24;9999,9;0;999,9;0;5,8;16;4,8;24;13,6;23,3;51,8;*;30,2;*;0;F;999,9;0
26063099999;28.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;44,8;24;29,6;24;9999,9;0;999,9;0;999,9;0;4,8;24;9,7;999,9;57,2;*;30,2;*;0;F;999,9;0
26063099999;29.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;43,5;24;25;24;9999,9;0;999,9;0;999,9;0;4;24;7,8;999,9;57,4; ;32;*;0;F;999,9;0
26063099999;30.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;45;24;25,5;24;9999,9;0;999,9;0;999,9;0;6,4;24;15,5;19,4;57,2;*;33,8;*;0;F;999,9;0
26063099999;31.03.2016;59,800292;30,262503;24,07;PULKOVO, RS;38,9;24;36;24;9999,9;0;999,9;0;4,6;24;5,3;24;7,8;999,9;44,8;*;33,8;*;0,11;F;999,9;10000
26063099999;01.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,3;24;33,9;24;9999,9;0;999,9;0;5,3;24;8,3;24;11,7;999,9;37,4;*;32,5;*;0,04;F;999,9;110000
26063099999;02.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,7;24;30,1;24;9999,9;0;999,9;0;5,5;19;9,4;24;13,6;21,4;44,6;*;26,6;*;0;F;999,9;110000
26063099999;03.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,2;24;30,1;24;9999,9;0;999,9;0;3,7;11;5,7;24;9,7;999,9;45,3; ;26,6;*;0;F;999,9;100000
26063099999;04.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;35,8;24;26,8;24;9999,9;0;999,9;0;5;6;6,1;24;11,7;999,9;46,4;*;24,8;*;0;F;999,9;0
26063099999;05.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;39,7;24;26,1;24;9999,9;0;999,9;0;6;5;4;24;7,8;999,9;50;*;26,6;*;0;F;999,9;0
26063099999;06.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;49,6;24;29,3;24;9999,9;0;999,9;0;6;16;8,6;24;15,5;19,4;62,6;*;37,4;*;0;F;999,9;10000
26063099999;07.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;48,2;24;39,8;24;9999,9;0;999,9;0;6,2;16;6,1;24;11,7;17,5;55,9; ;42,4; ;0,2;F;999,9;10000
26063099999;08.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;44,2;24;38,3;24;9999,9;0;999,9;0;6,2;14;5,2;24;11,7;23,3;50,2; ;39,2;*;0,12;F;999,9;10010
26063099999;09.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;44,2;24;35,3;24;9999,9;0;999,9;0;6,2;15;4,2;24;7,8;999,9;53,6;*;33,8;*;0;F;999,9;10000
26063099999;10.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;37,9;24;34,7;24;9999,9;0;999,9;0;4,2;24;7,1;24;9,7;999,9;42,8;*;30,2;*;0;F;999,9;100000
26063099999;11.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;38,9;24;30,5;24;9999,9;0;999,9;0;2,8;14;4,7;24;7,8;999,9;50,2; ;28,4;*;0;F;999,9;100000
26063099999;12.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;40,8;24;26,1;24;9999,9;0;999,9;0;5,3;6;3,1;24;5,8;999,9;53,6; ;26,6;*;0;F;999,9;0
26063099999;13.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;47,1;24;28,3;24;9999,9;0;999,9;0;999,9;0;5,4;24;11,7;999,9;59;*;32;*;0;F;999,9;0
26063099999;14.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,3;24;31,5;24;9999,9;0;999,9;0;3,8;23;8,6;24;13,6;17,5;44,4;*;32;*;0,44;F;999,9;11000
26063099999;15.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,2;24;25,7;24;9999,9;0;999,9;0;6,2;11;10;24;19,4;999,9;42,8;*;28,4;*;0,12;F;0,4;1000
26063099999;16.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;43,2;24;29,9;24;9999,9;0;999,9;0;6,2;10;4,1;24;7,8;999,9;55; ;30,2;*;0;F;999,9;0
26063099999;17.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;50,6;24;33;24;9999,9;0;999,9;0;6,2;8;8,8;24;17,5;999,9;62,6;*;35,6;*;0;F;999,9;10000
26063099999;18.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;43,8;24;39;24;9999,9;0;999,9;0;5,9;24;9,6;24;17,5;23,3;49,5;*;37,4;*;0,24;F;999,9;11000
26063099999;19.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;42,1;24;37,3;24;9999,9;0;999,9;0;6;17;7,4;24;15,5;19,4;48,2;*;37,4;*;0,12;F;999,9;10000
26063099999;20.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;40,4;24;36,9;24;9999,9;0;999,9;0;6;24;6,5;24;13,6;999,9;46,6; ;35,6;*;0,12;F;999,9;10000
26063099999;21.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;39,3;24;34,2;24;9999,9;0;999,9;0;6,2;24;11,1;24;17,5;999,9;44,6;*;32;*;0;F;999,9;0
26063099999;22.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;36,1;24;32,5;24;9999,9;0;999,9;0;6;24;4,2;24;9,7;999,9;45,3; ;30,2;*;0,08;F;999,9;11000
26063099999;23.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;39,8;24;29,8;24;9999,9;0;999,9;0;6,1;23;4,7;24;9,7;999,9;46,8; ;32;*;0,01;F;999,9;10000
26063099999;24.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;43,7;24;33;24;9999,9;0;999,9;0;6,2;19;8,5;24;13,6;19,4;51,8;*;35,6;*;0,01;F;999,9;10000
26063099999;25.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;44,5;24;39,7;24;9999,9;0;999,9;0;5,9;24;6,6;24;11,7;999,9;50;*;41;*;0,24;F;999,9;10000
26063099999;26.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;52,7;24;47,9;24;9999,9;0;999,9;0;5,9;24;12;24;17,5;999,9;63; ;42,4; ;0,12;F;999,9;110000
26063099999;27.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;48;24;45,7;24;9999,9;0;999,9;0;5;24;7,1;24;13,6;21,4;55; ;42,8;*;0,43;F;999,9;10000
26063099999;28.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;54,8;24;46;24;9999,9;0;999,9;0;5,7;20;10;24;17,5;21,4;66,2;*;44,6;*;0;F;999,9;10000
26063099999;29.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;45;24;42,8;24;9999,9;0;999,9;0;6;24;8,4;24;13,6;999,9;56,1;*;41;*;0,47;F;999,9;10000
26063099999;30.04.2016;59,800292;30,262503;24,07;PULKOVO, RS;48,1;24;44,4;24;9999,9;0;999,9;0;4,3;23;5;24;9,7;999,9;55,4;*;42,3;*;0;F;999,9;110000
26063099999;01.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;49,5;24;39,9;24;9999,9;0;999,9;0;1,9;9;4,2;24;9,7;999,9;60,8;*;37,4;*;0;F;999,9;100000
26063099999;02.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;53;24;36,3;24;9999,9;0;999,9;0;3,4;5;5,1;24;11,7;999,9;64,4;*;37,4;*;0;F;999,9;10000
26063099999;03.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;56,5;24;35,5;24;9999,9;0;999,9;0;999,9;0;4;24;9,7;999,9;66,2;*;42,8;*;0;F;999,9;0
26063099999;04.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;56,3;24;39,1;24;9999,9;0;999,9;0;999,9;0;6,2;24;13,6;999,9;68;*;42,8;*;0;F;999,9;0
26063099999;05.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;56,8;24;35,5;24;9999,9;0;999,9;0;999,9;0;4,6;24;9,7;17,5;68,9; ;41;*;0;F;999,9;0
26063099999;06.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;58,5;24;37,3;24;9999,9;0;999,9;0;6,2;6;4,8;24;11,7;999,9;71,6;*;41;*;0;F;999,9;0
26063099999;07.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;56,2;24;37,9;24;9999,9;0;999,9;0;999,9;0;6,1;24;13,6;999,9;68;*;44,6;*;0;F;999,9;0
26063099999;08.05.2016;59,800292;30,262503;24,07;PULKOVO, RS;58,4;24;41,7;24;9999,9;0;999,9;0;999,9;0;6,7;24;11,7;999,9;69,1; ;44,6;*;0;F;999,9;0
