"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","SEASON","TEMP","WDSP","DEWP","VISIB","MXSPD","GUST","MAX","MIN","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"26063099999","5/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.5","4","35.5","999.9","9.7","999.9","66.2","42.8","0","F","999.9","0"
"26063099999","5/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.3","6.2","39.1","999.9","13.6","999.9","68","42.8","0","F","999.9","0"
"26063099999","5/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.8","4.6","35.5","999.9","9.7","17.5","68.9","41","0","F","999.9","0"
"26063099999","5/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","58.5","4.8","37.3","6.2","11.7","999.9","71.6","41","0","F","999.9","0"
"26063099999","5/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.2","6.1","37.9","999.9","13.6","999.9","68","44.6","0","F","999.9","0"
"26063099999","5/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","58.4","6.7","41.7","999.9","11.7","999.9","69.1","44.6","0","F","999.9","0"
"26063099999","5/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","60.5","8.5","41.8","999.9","15.5","21.4","73.4","48.2","0","F","999.9","0"
"26063099999","5/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","60.6","6.2","41.9","999.9","11.7","999.9","71.6","46.4","0","F","999.9","0"
"26063099999","5/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","51.8","9.6","39.8","6.2","19.4","25.3","57.2","42.8","0","F","999.9","10000"
"26063099999","5/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","49.9","5.6","29.6","999.9","9.7","999.9","59","39.2","0","F","999.9","0"
"26063099999","5/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","53.2","7.1","32.3","999.9","11.7","21.4","66.2","35.6","0","F","999.9","0"
"26063099999","5/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","57.3","8.7","36.1","999.9","15.5","19.4","69.3","41","0","F","999.9","0"
"26063099999","5/15/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","60","9","35.1","999.9","15.5","31.1","71.6","44.6","0","F","999.9","0"
"26063099999","5/16/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","54.8","6.8","41.3","6.2","13.6","23.3","67.6","44.6","0","F","999.9","10000"
"26063099999","5/17/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","55.6","5.7","40.1","5.9","11.7","999.9","66.2","41","0.01","F","999.9","10000"
"26063099999","5/18/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","55.5","4.9","42.3","999.9","9.7","999.9","63.5","42.8","0","F","999.9","0"
"26063099999","5/19/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","53.9","4.4","45.4","5.9","7.8","999.9","59","41","0.08","F","999.9","10000"
"26063099999","5/20/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.1","5","45.9","4.6","7.8","999.9","65.8","41","0","F","999.9","110000"
"26063099999","5/21/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","55.7","4.6","52.8","4.5","9.7","999.9","59","53.1","0.35","F","999.9","10000"
"26063099999","5/22/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.6","5.3","52.7","5.3","7.8","999.9","66.2","48.2","0.12","F","999.9","0"
"26063099999","5/23/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","60.4","4","48.5","4.7","7.8","999.9","71.6","46.4","0","F","999.9","0"
"26063099999","5/24/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","63.1","3.2","45.9","3.5","7.8","999.9","75","46.4","0","F","999.9","0"
"26063099999","5/25/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","62.3","3.6","52.6","6.1","7.8","15.5","74.5","46.4","0.04","F","999.9","10000"
"26063099999","5/26/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","62.3","6","56.2","5.9","11.7","999.9","72.7","53.6","0","F","999.9","10000"
"26063099999","5/27/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","56.7","4.6","50","6.1","7.8","999.9","62.6","53.6","0.59","F","999.9","10000"
"26063099999","5/28/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","55.2","2.9","48.5","6.2","5.8","999.9","57.7","52.2","0","F","999.9","0"
"26063099999","5/29/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","62.2","3.2","53.3","6.2","5.8","999.9","70.7","55.4","0","F","999.9","0"
"26063099999","5/30/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","68.2","3.8","50.4","999.9","5.8","999.9","78.8","53.6","0","F","999.9","0"
"26063099999","5/31/2016","59.800292","30.262503","24.07","PULKOVO, RS","Весна","66.6","4.9","42.1","999.9","7.8","999.9","75.2","51.8","0","F","999.9","0"
"26063099999","6/1/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.5","3.6","45.4","999.9","7.8","999.9","77.9","50","0","F","999.9","0"
"26063099999","6/2/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.1","3.3","48.6","5.8","9.7","999.9","77","51.8","0.04","F","999.9","0"
"26063099999","6/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.7","4","53.3","5.8","9.7","19.4","77","51.8","0","F","999.9","10000"
"26063099999","6/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.6","7.1","37.6","6.1","11.7","19.4","64.6","48.2","0","F","999.9","10000"
"26063099999","6/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","49.8","6.2","39.1","6.1","11.7","25.3","55.4","46.4","0.35","F","999.9","10000"
"26063099999","6/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","50.8","6.6","34","6.2","9.7","999.9","55.4","45.7","0","F","999.9","0"
"26063099999","6/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53.8","5.5","35.5","6.2","11.7","999.9","62.6","44.6","0","F","999.9","0"
"26063099999","6/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","54.4","8","45.2","6.1","15.5","23.3","66.7","42.8","0.35","F","999.9","10000"
"26063099999","6/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","47.3","12.3","38.2","6.2","21.4","36.9","52.3","42.8","0.04","F","999.9","10000"
"26063099999","6/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","47.8","5.1","40.2","6.2","17.5","19.4","57.2","39.2","0","F","999.9","10000"
"26063099999","6/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","52.5","10.1","45.2","5.5","15.5","27.2","59.5","45.7","0.12","F","999.9","10000"
"26063099999","6/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","49.3","12.2","45.5","6","21.4","999.9","53.1","47.3","0.21","F","999.9","10000"
"26063099999","6/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","51.6","8.9","42.5","6","19.4","29.1","59","39.2","0.2","F","999.9","10000"
"26063099999","6/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.2","4.9","42.4","999.9","11.7","999.9","67.6","39.2","0","F","999.9","0"
"26063099999","6/15/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.7","7.8","44.9","6.2","13.6","21.4","75.2","42.8","0","F","999.9","0"
"26063099999","6/16/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68.7","9.2","58.5","5.8","17.5","29.1","80.6","59","1.1","F","999.9","10010"
"26063099999","6/17/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","69.8","8.4","59","6.2","15.5","25.3","78.8","60.8","0.59","F","999.9","10000"
"26063099999","6/18/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.5","12","55.5","6.2","23.3","36.9","73.4","60.8","0.02","F","999.9","10000"
"26063099999","6/19/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.1","7.9","53.8","6.2","17.5","27.2","66.2","57.2","0.02","F","999.9","10000"
"26063099999","6/20/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68.2","7.2","55","6.1","13.6","17.5","77","55.4","0","F","999.9","10010"
"26063099999","6/21/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.4","4.6","59.4","5.5","9.7","999.9","68","59","0.43","F","999.9","10000"
"26063099999","6/22/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65","10.1","55.8","6.2","17.5","23.3","71.6","57.2","0","F","999.9","0"
"26063099999","6/23/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.8","5.8","54.7","6.2","11.7","999.9","71.6","55.4","0","F","999.9","10000"
"26063099999","6/24/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.2","4.4","58.2","6.2","11.7","999.9","75.2","59","0","F","999.9","10000"
"26063099999","6/25/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.8","5","63.1","5.2","11.7","999.9","75.2","60.8","0.08","F","999.9","10000"
"26063099999","6/26/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","70.9","3.7","62.7","5.9","11.7","999.9","82.4","59","0","F","999.9","10010"
"26063099999","6/27/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.6","7.8","58","6.2","11.7","999.9","68","62.6","0.04","F","999.9","10000"
"26063099999","6/28/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.5","4.1","59.6","5.7","7.8","999.9","65.7","53.6","0.31","F","999.9","10000"
"26063099999","6/29/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.7","4.6","55.8","999.9","7.8","999.9","71.6","51.8","0","F","999.9","0"
"26063099999","6/30/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","71.1","3.4","57.8","6.2","5.8","999.9","81.5","59","0","F","999.9","0"
"26063099999","7/1/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68.7","3.2","59.7","6.2","5.8","999.9","75.2","60.8","0","F","999.9","10000"
"26063099999","7/2/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","72.8","3.2","60.9","6.2","5.8","999.9","82.6","62.6","0","F","999.9","0"
"26063099999","7/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","74.6","8","64.3","6.2","13.6","25.3","88.7","62.6","0.28","F","999.9","10010"
"26063099999","7/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.9","9.6","59","5.6","19.4","29.1","70.3","53.6","0.33","F","999.9","10010"
"26063099999","7/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","54.8","15.9","52.5","5","21.4","31.1","57.2","53.6","0.67","F","999.9","10000"
"26063099999","7/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","56.7","12.5","53","5","19.4","29.1","60.8","53.6","1.34","F","999.9","10000"
"26063099999","7/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57","6.3","54.7","5.8","11.7","999.9","59","55.4","0.47","F","999.9","10000"
"26063099999","7/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.4","9.6","55.6","6","13.6","19.4","60.8","55.4","0.37","F","999.9","10000"
"26063099999","7/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.6","6.6","51.9","6.2","13.6","999.9","66.6","55.4","0","F","999.9","0"
"26063099999","7/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.6","5.1","54.2","6.2","11.7","21.4","71.8","55.4","0","F","999.9","10010"
"26063099999","7/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.3","5.4","56.1","6.2","9.7","19.4","72.1","55.4","0","F","999.9","0"
"26063099999","7/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.9","6.2","59.6","6.1","13.6","21.4","71.6","59","0.63","F","999.9","10000"
"26063099999","7/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.8","5.7","59.7","5.9","11.7","21.4","73.4","59","0.08","F","999.9","10000"
"26063099999","7/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.3","6","54.6","6.2","11.7","21.4","72.3","57.2","0.08","F","999.9","0"
"26063099999","7/15/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.1","7","58.9","6","15.5","999.9","71.6","59","0.35","F","999.9","10010"
"26063099999","7/16/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.5","9.3","57.5","6.2","19.4","25.3","69.8","57.2","0.07","F","999.9","10000"
"26063099999","7/17/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.4","4.9","56.9","6.2","11.7","15.5","77","55.4","0","F","999.9","0"
"26063099999","7/18/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62","5.3","58.6","6","11.7","999.9","66.9","59","0.2","F","999.9","10000"
"26063099999","7/19/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.9","8.7","55.4","6.2","13.6","999.9","72.3","57.2","0","F","999.9","0"
"26063099999","7/20/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.8","8.3","56.9","6.2","13.6","21.4","66.6","57.2","0.01","F","999.9","10000"
"26063099999","7/21/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.3","8.2","61.9","5.6","11.7","17.5","73.4","61.3","0.01","F","999.9","10000"
"26063099999","7/22/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.8","6.1","62.7","5.8","7.8","999.9","68","62.4","0","F","999.9","10000"
"26063099999","7/23/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.5","4.2","63.4","5.3","7.8","999.9","75.4","62.6","0","F","999.9","10000"
"26063099999","7/24/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","71.2","3.8","64.6","5.1","9.7","999.9","80.6","60.8","0","F","999.9","100000"
"26063099999","7/25/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","70","4.9","60.5","5.9","9.7","999.9","77","60.8","0","F","999.9","0"
"26063099999","7/26/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","70.5","4","64.3","5.6","9.7","27.2","81.7","62.6","0","F","999.9","10010"
"26063099999","7/27/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","71.6","4.5","62.9","5.1","9.7","999.9","80.4","62.6","0","F","999.9","0"
"26063099999","7/28/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","72.7","3.6","62","5.6","5.8","999.9","82","60.8","0","F","999.9","10010"
"26063099999","7/29/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68","5.3","63.4","5.9","11.7","999.9","76.3","62.6","0.24","F","999.9","10000"
"26063099999","7/30/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.8","4.3","62.1","6.2","7.8","999.9","69.3","62.6","0.32","F","999.9","10000"
"26063099999","7/31/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.7","5.7","60.4","6.1","11.7","999.9","75.2","60.8","0.51","F","999.9","10000"
"26063099999","8/1/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.6","6.2","56.9","5.4","13.6","999.9","70.7","56.7","0.59","F","999.9","10000"
"26063099999","8/2/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.9","6.4","53.8","6.2","11.7","999.9","73.4","55.4","0.59","F","999.9","10000"
"26063099999","8/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.5","3.7","53.8","6","7.8","999.9","71.6","53.6","0","F","999.9","10000"
"26063099999","8/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.8","4.8","55.6","5.6","9.7","999.9","72.5","51.8","0.03","F","999.9","10000"
"26063099999","8/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67","5.1","60.9","6.2","11.7","999.9","75.4","60.8","0","F","999.9","10000"
"26063099999","8/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.8","6.2","62.4","5.9","11.7","999.9","75.2","59","0.51","F","999.9","10010"
"26063099999","8/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.2","3.2","59.5","5.5","7.8","999.9","68","60.8","0","F","999.9","10000"
"26063099999","8/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.6","10.6","58.9","6","19.4","27.2","71.6","60.8","0.51","F","999.9","10000"
"26063099999","8/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.9","8.7","55.2","6.2","17.5","25.3","73.9","59","0","F","999.9","0"
"26063099999","8/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.5","5.3","51.8","6","11.7","15.5","70.7","57.2","0","F","999.9","10000"
"26063099999","8/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.5","5","53.1","5.9","11.7","13.6","59","51.8","0.75","F","999.9","10000"
"26063099999","8/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.7","6.8","47.6","6.2","13.6","21.4","62.8","50","0.12","F","999.9","10000"
"26063099999","8/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.8","8.3","50.1","6.2","15.5","31.1","66.7","48.2","0.02","F","999.9","10000"
"26063099999","8/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.3","6.1","57.5","6","11.7","999.9","70","57.2","0.1","F","999.9","10000"
"26063099999","8/15/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.5","7.1","55.2","5.4","15.5","999.9","66.2","53.6","0.14","F","999.9","110000"
"26063099999","8/16/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","56.8","7.9","54.1","5.9","15.5","21.4","59.4","51.8","0.91","F","999.9","10000"
"26063099999","8/17/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.7","9.2","52.1","6.1","15.5","21.4","70.5","50","0.04","F","999.9","10000"
"26063099999","8/18/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.7","7.4","57.4","6","15.5","999.9","68.4","57.2","0.06","F","999.9","10000"
"26063099999","8/19/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65","5.7","57.8","6","11.7","999.9","75.2","59","0.01","F","999.9","10000"
"26063099999","8/20/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.4","3.5","60.4","4.1","9.7","999.9","68.4","55.4","0.55","F","999.9","10000"
"26063099999","8/21/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.8","4","56.8","3.9","7.8","999.9","78.8","55.4","0","F","999.9","0"
"26063099999","8/22/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68.4","6.9","57","6.1","11.7","17.5","80.1","55.4","0","F","999.9","0"
"26063099999","8/23/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.9","5.7","58.3","5.1","9.7","999.9","66","55.4","0.83","F","999.9","110000"
"26063099999","8/24/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.3","7.9","56.8","5.2","15.5","25.3","69.8","53.6","0.02","F","999.9","100000"
"26063099999","8/25/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.4","5.3","54.2","6.2","11.7","999.9","68","50","0","F","999.9","10000"
"26063099999","8/26/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.5","4.9","59.8","5.9","9.7","999.9","67.6","60.8","0.06","F","999.9","10000"
"26063099999","8/27/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.7","13.4","55.6","6.1","23.3","40.8","75.2","59","0","F","999.9","0"
"26063099999","8/28/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.1","10.4","46.2","6.2","19.4","31.1","62.6","51.8","0","F","999.9","0"
"26063099999","8/29/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53.3","6.3","49.8","5.7","17.5","19.4","55.8","50","1.02","F","999.9","10010"
"26063099999","8/30/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.9","6.4","54.8","5.6","9.7","999.9","64.4","50","0.59","F","999.9","10000"
"26063099999","8/31/2016","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.4","8.4","49.3","6.2","17.5","999.9","64.6","50","0.01","F","999.9","0"
"26063099999","9/1/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","59","6.1","54.5","6.2","11.7","999.9","64.8","51.8","0.01","F","999.9","10000"
"26063099999","9/2/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","61.1","7.5","54.3","6.2","13.6","999.9","68","55.4","0","F","999.9","0"
"26063099999","9/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","58.5","5.4","50.5","6.2","11.7","999.9","65.8","53.6","0","F","999.9","10000"
"26063099999","9/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","57.8","4.2","54","6.2","7.8","999.9","64.4","51.8","0.23","F","999.9","10000"
"26063099999","9/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","57.1","5.8","52","6.1","13.6","999.9","65.3","48.2","0.03","F","999.9","10000"
"26063099999","9/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","55.2","7.3","46.5","6.2","15.5","19.4","63.7","46.4","0","F","999.9","0"
"26063099999","9/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","59.5","11.3","55","6.2","15.5","23.3","66.2","55.4","0","F","999.9","10000"
"26063099999","9/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","57.6","11.7","47.7","6.2","21.4","25.3","63.1","50","0","F","999.9","0"
"26063099999","9/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","54.3","3.5","45.9","6.2","7.8","999.9","64","46.4","0","F","999.9","0"
"26063099999","9/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","57.2","1.9","51.3","4.9","5.8","999.9","64.4","46.4","0.16","F","999.9","10000"
"26063099999","9/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","61.5","3.5","57.3","4.6","7.8","999.9","67.5","57","0.12","F","999.9","110000"
"26063099999","9/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","61","12.5","51.7","6.2","19.4","25.3","66.2","55.4","0","F","999.9","0"
"26063099999","9/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","56.9","10.1","44.5","6.2","17.5","19.4","64.4","50.4","0","F","999.9","0"
"26063099999","9/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.2","6.3","45.8","6.2","11.7","999.9","60.3","44.6","0","F","999.9","0"
"26063099999","9/15/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","55.9","8.4","50.9","6.2","15.5","999.9","62.6","46.4","0","F","999.9","10000"
"26063099999","9/16/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","54.2","8.1","46.7","6.1","13.6","23.3","58.6","51.8","0","F","999.9","10000"
"26063099999","9/17/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.7","5.8","43.7","6.2","11.7","999.9","55.4","48.2","0","F","999.9","10000"
"26063099999","9/18/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","49.4","6.6","37.5","6.2","11.7","999.9","52.3","46.4","0","F","999.9","0"
"26063099999","9/19/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.4","8","41.4","6.2","11.7","999.9","60.1","41.2","0","F","999.9","10000"
"26063099999","9/20/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","54","6.1","47.6","6.2","9.7","15.5","61","49.1","0.03","F","999.9","10000"
"26063099999","9/21/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","50.9","6.1","46.8","6.2","9.7","15.5","52.2","49.3","0","F","999.9","10000"
"26063099999","9/22/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.6","8.5","46","6.2","11.7","21.4","55.8","49.1","0.16","F","999.9","10000"
"26063099999","9/23/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","48.7","11.6","44.8","6","15.5","23.3","50","47.3","0.09","F","999.9","10000"
"26063099999","9/24/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","49.6","6.6","46.5","6","11.7","999.9","53.8","44.6","0.08","F","999.9","10000"
"26063099999","9/25/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","50.9","3.2","46.1","6.1","7.8","999.9","56.8","44.6","0","F","999.9","0"
"26063099999","9/26/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.9","2.9","49.7","5.3","5.8","999.9","57.2","46.4","0","F","999.9","100000"
"26063099999","9/27/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.8","3.1","50.5","4.2","7.8","999.9","58.1","48.2","0","F","999.9","110000"
"26063099999","9/28/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","50.3","7.4","48.2","5.7","11.7","17.5","52.3","48.2","0","F","999.9","10000"
"26063099999","9/29/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.7","6.6","49.6","6","11.7","21.4","57.9","48.2","0.12","F","999.9","10000"
"26063099999","9/30/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","56","10.5","48.4","6.1","21.4","31.1","61.2","48.2","0.22","F","999.9","10000"
"26063099999","10/1/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.5","10.3","44.5","6.2","19.4","33","59.4","46.4","0","F","999.9","10000"
"26063099999","10/2/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.6","3.2","44.8","3.3","5.8","999.9","55.6","39.2","0","F","999.9","100000"
"26063099999","10/3/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.6","3.7","43","3.7","7.8","999.9","56.3","39.2","0","F","999.9","100000"
"26063099999","10/4/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","45.9","8.8","39.2","6.2","15.5","25.3","50.4","41","0","F","999.9","10000"
"26063099999","10/5/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.2","11.3","37.6","6.2","17.5","27.2","49.1","42.8","0.02","F","999.9","10000"
"26063099999","10/6/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44.5","10","36.1","6.2","15.5","17.5","50.9","41","0","F","999.9","0"
"26063099999","10/7/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","45.4","11.8","37.4","6.2","17.5","27.2","49.6","42.8","0","F","999.9","10000"
"26063099999","10/8/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","43","13.1","37.1","6.1","17.5","27.2","45.1","41","0.16","F","999.9","10000"
"26063099999","10/9/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","42","11.2","35.9","6.2","17.5","999.9","46.4","35.6","0","F","999.9","0"
"26063099999","10/10/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","41.4","11.4","33.4","6.2","15.5","25.3","45.1","37.4","0","F","999.9","0"
"26063099999","10/11/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","39.7","5.3","33.4","6.2","7.8","999.9","42.3","37.4","0","F","999.9","10000"
"26063099999","10/12/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","39.4","5.4","34.5","6.2","11.7","999.9","43","35.6","0","F","999.9","0"
"26063099999","10/13/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","35.8","5.1","32.4","5.4","7.8","999.9","37.4","33.8","0","F","999.9","10000"
"26063099999","10/14/2016","59.800292","30.262503","24.07","PULKOVO, RS","Осень","40.7","4.9","38.2","4.9","9.7","999.9","43","34.7","0.02","F","999.9","10000"
